enc	genome
22ABC|3ABaC	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[(2,3,{0},{0,1}),S_1,S_12,S_23,S_27,S_3⊕1,S_5⊕1]),(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_3⊕1,S_4,S_6,S_8]),(1,2,{3},{},[S_1,S_12,S_23,S_2⊕1,S_4,S_5,S_8]),(1,2,{3},{},[S_1,S_12,S_2⊕1,S_3⊕1,S_5,S_8]),(1,4,{1},{},[S_1,S_12,S_19,S_27,S_6,S_9]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(2,0,{1},{},[S_1,S_12,S_2,S_27,S_3⊕1,S_5⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),S_19⊕1])
22ABC|3BAaC	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[(2,3,{0},{0,1}),S_1,S_12,S_23,S_27,S_3⊕1,S_5⊕1]),(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_3⊕1,S_4,S_6,S_8]),(1,2,{3},{},[S_1,S_12,S_23,S_2⊕1,S_4,S_5,S_8]),(1,2,{3},{},[S_1,S_12,S_2⊕1,S_3⊕1,S_5,S_8]),(1,4,{1},{},[S_1,S_12,S_19,S_27,S_6,S_9]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(2,0,{1},{},[S_1,S_12,S_2,S_27,S_3⊕1,S_5⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),S_19⊕1])
22ABC|3ACaB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[(2,3,{0},{0,1}),S_1,S_12,S_23,S_27,S_3⊕1,S_5⊕1]),(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_3⊕1,S_4,S_6,S_8]),(1,2,{3},{},[S_1,S_12,S_2⊕1,S_3⊕1,S_5,S_8]),(1,4,{1,3},{},[S_1,S_12,S_4,S_5,S_9]),(1,4,{1},{},[S_1,S_12,S_19,S_27,S_6,S_9]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(2,0,{1},{},[S_1,S_12,S_2,S_27,S_3⊕1,S_5⊕1]),(4,2,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1]),S_19⊕1])
ABCDa|22ADCB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,0,{1},{},[(2,2,{0},{1}),S_1,S_12,S_23,S_27,S_5⊕1,S_6,S_9]),(1,0,{1},{},[(2,3,{0},{0,1}),S_1,S_12,S_23,S_27,S_3⊕1,S_5⊕1]),(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,2,{1,3},{},[S_1,S_11,S_12,S_3⊕1,S_5,S_6,S_8]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{3},{},[S_1,S_12,S_23,S_2⊕1,S_3⊕1,S_4,S_5,S_8]),(1,2,{3},{},[S_1,S_12,S_2⊕1,S_3⊕1,S_5,S_8]),(1,4,{1,3},{},[S_1,S_11,S_12,S_3⊕1,S_5,S_8,S_9]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(1,4,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1]),(1,4,{3},{2},[(2,3,{0},{0,1}),S_1,S_23,S_2⊕1,S_3⊕1,S_5⊕1]),(3,1,{0,3},{},[S_13,S_1⊕1,S_2⊕1,S_5,S_8]),S_23⊕1])
ABCDa|22ABCD	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,0,{1},{},[(2,2,{0},{1}),S_1,S_12,S_23,S_27,S_5⊕1,S_6,S_9]),(1,0,{1},{},[(2,3,{0},{0,1}),S_1,S_12,S_23,S_27,S_3⊕1,S_5⊕1]),(1,2,{1,3},{},[S_1,S_11,S_12,S_3⊕1,S_5,S_6,S_8]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{3},{},[S_1,S_12,S_23,S_2⊕1,S_3⊕1,S_4,S_5,S_8]),(1,2,{3},{},[S_1,S_12,S_2⊕1,S_3⊕1,S_5,S_8]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(1,4,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1]),(1,4,{3},{2},[(2,3,{0},{0,1}),S_1,S_23,S_2⊕1,S_3⊕1,S_5⊕1]),(3,1,{0,3},{},[S_13,S_1⊕1,S_2⊕1,S_5,S_8]),S_23⊕1])
ABCDa|22BADC	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,0,{1},{},[(2,2,{0},{1}),S_1,S_12,S_23,S_27,S_5⊕1,S_6,S_9]),(1,0,{1},{},[(2,3,{0},{0,1}),S_1,S_12,S_23,S_27,S_3⊕1,S_5⊕1]),(1,2,{1,3},{},[S_1,S_11,S_12,S_3⊕1,S_5,S_6,S_8]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{3},{},[S_1,S_12,S_23,S_2⊕1,S_3⊕1,S_4,S_5,S_8]),(1,2,{3},{},[S_1,S_12,S_2⊕1,S_3⊕1,S_5,S_8]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(1,4,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1]),(1,4,{3},{2},[(2,3,{0},{0,1}),S_1,S_23,S_2⊕1,S_3⊕1,S_5⊕1]),(3,1,{0,3},{},[S_13,S_1⊕1,S_2⊕1,S_5,S_8]),S_23⊕1])
AB|3ACD|2BCDa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,1,{0,3},{},[S_11,S_15,S_2⊕1,S_4,S_5,S_8]),(1,2,{1,3},{},[S_11,S_12,S_18,S_21,S_2⊕1,S_6,S_8]),(1,4,{0,1},{},[S_1,S_21,S_23,S_7]),(1,4,{1,3},{},[S_1,S_12,S_2⊕1,S_4,S_6,S_7,S_8]),(1,4,{1,3},{},[S_1,S_12,S_2⊕1,S_7]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),(3,4,{0,3},{},[S_1,S_1⊕1,S_5,S_7,S_8]),S_12⊕1,S_2,S_8⊕1])
AB|3ACD|2BDCa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,1,{0,3},{},[S_11,S_15,S_2⊕1,S_4,S_5,S_8]),(1,2,{1,3},{},[S_11,S_12,S_18,S_21,S_2⊕1,S_6,S_8]),(1,4,{0,1},{},[S_1,S_21,S_23,S_7]),(1,4,{1,3},{},[S_1,S_12,S_2⊕1,S_4,S_6,S_7,S_8]),(1,4,{1,3},{},[S_1,S_12,S_2⊕1,S_7]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),(3,4,{0,3},{},[S_1,S_1⊕1,S_5,S_7,S_8]),S_12⊕1,S_2,S_8⊕1])
23AB|27ABa8	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{0,1,3},{},[S_1,S_14,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_14,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_3⊕1,S_8]),S_12⊕1,S_1⊕1,S_2,S_23⊕1,S_4⊕1,S_8⊕1])
23AB|27BAa8	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{0,1,3},{},[S_1,S_14,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_14,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_3⊕1,S_8]),S_12⊕1,S_1⊕1,S_2,S_23⊕1,S_4⊕1,S_8⊕1])
27AB8|27ABa8	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{0,1,3},{},[S_1,S_14,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_14,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_3⊕1,S_8]),S_12⊕1,S_1⊕1,S_2,S_23⊕1,S_4⊕1,S_8⊕1])
22AB|27ABa8	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{0,1,3},{},[S_1,S_14,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_3⊕1,S_8]),S_12⊕1,S_1⊕1,S_2,S_23⊕1,S_4⊕1,S_8⊕1])
27ABC8|2,ABCa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_15,S_18,S_2⊕1,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_8]),(1,2,{1,3},{},[S_1,S_14,S_2⊕1,S_8]),(1,4,{1,3},{},[S_1,S_12,S_14,S_2⊕1,S_4,S_6,S_8,S_9]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_2⊕1,S_8]),(3,2,{1,3},{},[S_1,S_15,S_1⊕1,S_8]),S_14⊕1,S_2,S_4⊕1,S_8⊕1])
27ABC8|2,ACBa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_15,S_18,S_2⊕1,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_8]),(1,2,{1,3},{},[S_1,S_14,S_2⊕1,S_8]),(1,4,{1,3},{},[S_1,S_12,S_14,S_2⊕1,S_4,S_6,S_8,S_9]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_2⊕1,S_8]),(3,2,{1,3},{},[S_1,S_15,S_1⊕1,S_8]),S_14⊕1,S_2,S_4⊕1,S_8⊕1])
23AB|4ABa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_18,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_12,S_18,S_2⊕1,S_3⊕1,S_4,S_5,S_6,S_8]),(1,2,{1},{0},[S_1,S_3⊕1]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,3},{},[S_1,S_18,S_2⊕1,S_3,S_8]),S_12⊕1,S_18⊕1,S_2,S_4⊕1,S_8⊕1])
23AB|4BAa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_18,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_12,S_18,S_2⊕1,S_3⊕1,S_4,S_5,S_6,S_8]),(1,2,{1},{0},[S_1,S_3⊕1]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,3},{},[S_1,S_18,S_2⊕1,S_3,S_8]),S_12⊕1,S_18⊕1,S_2,S_4⊕1,S_8⊕1])
4ABa|27AB8	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_18,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_12,S_18,S_2⊕1,S_3⊕1,S_4,S_5,S_6,S_8]),(1,2,{1},{0},[S_1,S_3⊕1]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,3},{},[S_1,S_18,S_2⊕1,S_3,S_8]),S_12⊕1,S_18⊕1,S_2,S_4⊕1,S_8⊕1])
23AB|27a8AB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_21,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_23,S_2⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),S_12⊕1,S_1⊕1,S_2,S_21⊕1,S_4⊕1,S_8⊕1])
23AB|27a8BA	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_21,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_23,S_2⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),S_12⊕1,S_1⊕1,S_2,S_21⊕1,S_4⊕1,S_8⊕1])
27AB8|27a8AB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_21,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_23,S_2⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),S_12⊕1,S_1⊕1,S_2,S_21⊕1,S_4⊕1,S_8⊕1])
22AB|27a8AB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_21,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),S_12⊕1,S_1⊕1,S_2,S_21⊕1,S_4⊕1,S_8⊕1])
3A|ABCa|27BC8	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_3⊕1,S_5,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_3⊕1,S_5,S_8]),(1,2,{1},{0},[S_1,S_3⊕1]),(3,0,{3},{},[S_1,S_3,S_8]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),S_1⊕1,S_8⊕1])
22AB|4ABa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_12,S_18,S_2⊕1,S_3⊕1,S_4,S_5,S_6,S_8]),(1,2,{1},{0},[S_1,S_3⊕1]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,3},{},[S_1,S_18,S_2⊕1,S_3,S_8]),S_12⊕1,S_18⊕1,S_2,S_4⊕1,S_8⊕1])
22ABC|2,ABCa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_8]),(1,4,{1,3},{},[S_1,S_12,S_14,S_2⊕1,S_4,S_6,S_8,S_9]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_2⊕1,S_8]),S_14⊕1,S_2,S_4⊕1,S_8⊕1])
22ABC|2,ACBa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_8]),(1,4,{1,3},{},[S_1,S_12,S_14,S_2⊕1,S_4,S_6,S_8,S_9]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_2⊕1,S_8]),S_14⊕1,S_2,S_4⊕1,S_8⊕1])
3A|BC|27a8BAC	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[(2,3,{0},{0,1}),(2,3,{2},{0,1}),S_1,S_12,S_12⊕2,S_14⊕2,S_6]),(1,0,{1},{},[S_1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_23,S_2⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,0,{1,2,3},{},[S_1,S_14⊕2,S_2,S_31,S_7⊕1]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,0,{1,3,4},{},[(3,3,{2},{0,2}),(3,4,{0,3},{}),S_1,S_12⊕2,S_18,S_7⊕1,S_8]),(4,0,{1,3,4},{},[(3,3,{2},{0,2}),(3,4,{0,3},{}),S_1,S_12⊕2,S_7,S_7⊕1]),(4,0,{1,4},{},[(3,3,{2},{0,2}),(3,4,{0,3},{}),S_1,S_12,S_14⊕2,S_31]),(4,2,{3},{0,1,3},[(2,3,{0},{0,1}),(3,3,{2},{0,2}),S_2,S_2⊕1,S_3⊕1]),(4,2,{3},{0,3},[(2,3,{2},{0,1}),S_2,S_23,S_5])])
3A|27A827a8	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[(3,1,{0,3},{}),(3,3,{0},{0,1,2}),S_1,S_12,S_14⊕2,S_6]),(1,2,{1,3},{},[S_1,S_12,S_23,S_2⊕1]),(2,0,{1,2,3},{},[(3,1,{0,3},{}),(3,3,{2},{0,2}),(3,4,{0,3},{}),S_1,S_18⊕1,S_7,S_7⊕1]),(2,0,{1,2},{},[(3,1,{0,3},{}),S_1,S_18⊕1,S_2,S_31,S_5⊕1,S_7⊕1]),(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(2,2,{3},{0,3},[(3,3,{0},{0,1,2}),(3,3,{2},{0,2}),S_2,S_23,S_2⊕1,S_5⊕1]),(3,0,{1,2,3},{},[S_1,S_14⊕2,S_2,S_31,S_7⊕1]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),(4,0,{1,4},{},[(3,3,{2},{0,2}),(3,4,{0,3},{}),S_1,S_12,S_14⊕2,S_31])])
2A3a|6,A	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_15,S_8]),(1,1,{3},{0},[S_15,S_3⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_1⊕1])
2,3AB|4a,AB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_15,S_8]),(1,2,{1,3},{},[S_1,S_12,S_18,S_23,S_3⊕1,S_5,S_6]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,2,{3},{0},[S_1,S_15,S_23,S_2⊕1,S_3⊕1,S_5]),(3,0,{3},{2},[S_15,S_3,S_3⊕1]),(3,1,{0},{0,2},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,3},{},[S_1,S_18,S_3,S_5,S_8]),S_18⊕1])
3,2AB|4a,AB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_15]),(1,2,{1,3},{},[S_1,S_12,S_18,S_23,S_3⊕1,S_5,S_6]),(1,2,{1,3},{},[S_1,S_12,S_18,S_23,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,2,{3},{0},[S_1,S_15,S_23,S_2⊕1,S_3⊕1]),(3,0,{3},{2},[S_15,S_3,S_3⊕1]),(3,1,{0},{0,2},[S_1⊕1,S_2⊕1,S_5]),S_18⊕1])
4a,AB|2,3,AB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_15]),(1,2,{1,3},{},[S_1,S_12,S_18,S_23,S_3⊕1,S_5,S_6]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,2,{3},{0},[S_1,S_15,S_23,S_2⊕1,S_3⊕1]),(3,0,{3},{2},[S_15,S_3,S_3⊕1]),(3,1,{0},{0,2},[S_1⊕1,S_2⊕1,S_5]),S_18⊕1])
AB|1AC|3,BCa	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_15]),(1,2,{1,3},{},[S_1,S_12,S_23,S_2⊕1]),(1,2,{1,3},{},[S_1,S_12,S_3⊕1,S_4,S_6,S_8]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,2,{3},{},[S_1,S_12,S_15,S_23,S_2⊕1,S_4]),S_1⊕1,S_4⊕1,S_8⊕1])
4A|17a8A	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_3⊕1]),(1,1,{3},{0},[S_15,S_23,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_15,S_23,S_2⊕1,S_6]),(1,2,{1,3},{},[S_1,S_12,S_18,S_2⊕1,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_23,S_2⊕1]),(1,2,{1,3},{},[S_12,S_15,S_18,S_2⊕1,S_5,S_6]),S_15⊕1,S_2])
4A|17Aa8	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_3⊕1]),(1,2,{0,1,3},{},[S_13,S_14,S_18,S_2⊕1,S_6]),(1,2,{1,3},{},[S_1,S_12,S_13,S_2⊕1,S_6]),(1,2,{1,3},{},[S_1,S_12,S_14,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_18,S_2⊕1,S_3⊕1,S_5]),S_13⊕1,S_2])
23AB|4a,AB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_8]),(1,2,{1,3},{},[S_1,S_12,S_18,S_23,S_3⊕1,S_5,S_6]),(1,2,{1,3},{},[S_1,S_12,S_18,S_23,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,3},{},[S_1,S_18,S_3,S_5,S_8]),S_18⊕1])
27AB8|4a,AB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_8]),(1,2,{1,3},{},[S_1,S_12,S_18,S_23,S_3⊕1,S_5,S_6]),(1,2,{1,3},{},[S_1,S_12,S_18,S_23,S_3⊕1,S_5]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,3},{},[S_1,S_18,S_3,S_5,S_8]),S_18⊕1])
22AB|4a,AB	(0,3,{0,2},{},[(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[S_1,S_8]),(1,2,{1,3},{},[S_1,S_12,S_18,S_23,S_3⊕1,S_5,S_6]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,2,{1},{0},[S_1,S_3⊕1]),(1,2,{3},{0},[S_1,S_23,S_2⊕1,S_3⊕1,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,3},{},[S_1,S_18,S_3,S_5,S_8]),S_18⊕1])
