enc	genome
37487a8	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_12,S_16,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_18,S_1⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_4,S_5,S_7]),(3,1,{0,3},{},[S_16,S_1⊕1,S_2⊕1,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,1,{3},{},[S_12,S_14,S_15,S_1⊕1,S_23,S_2⊕1,S_4,S_8]),(3,1,{3},{},[S_12,S_16,S_18,S_1⊕1,S_5]),(3,1,{3},{},[S_12,S_1⊕1,S_2⊕1,S_4,S_7,S_8]),(3,3,{2},{2},[S_2,S_2⊕1,S_3]),(3,4,{0,3},{},[S_1,S_18,S_2⊕1,S_3,S_8]),S_1,S_25,S_28])
22377a88	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,2},{},[S_16,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_16,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_16,S_1⊕1,S_2⊕1,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{3},{},[S_12,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_5,S_8]),(3,1,{3},{},[S_12,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{3},{},[S_12,S_1⊕1,S_2⊕1,S_4,S_7,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),S_1,S_28])
4777a888	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_18,S_1⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_13,S_14,S_15,S_16,S_1⊕1,S_2⊕1,S_5]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_16,S_1⊕1,S_3,S_5,S_7]),(3,1,{3},{},[S_12,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,3,{2},{2},[S_2,S_2⊕1,S_3]),S_1,S_25,S_27,S_30])
22777a888	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2},{},[S_16,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_13,S_14,S_15,S_16,S_1⊕1,S_2⊕1,S_5]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{3},{},[S_12,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),S_1,S_27])
27277a888	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2},{},[S_16,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_14,S_15,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{3},{},[S_12,S_16,S_18,S_1⊕1,S_5]),(3,1,{3},{},[S_12,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,3,{0},{0,1,2},[S_2⊕1,S_3,S_5]),S_1,S_25,S_27,S_9])
2747a88	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_14,S_15,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_3,S_7]),(3,3,{0},{0,1,2},[S_2⊕1,S_3,S_5]),(3,3,{2},{0,1,2},[S_2,S_2⊕1,S_3]),S_1,S_25,S_30])
277287a88	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_14,S_15,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_5]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,3,{0},{0,1,2},[S_2⊕1,S_3,S_5]),S_1,S_25])
2477a88	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2},{},[S_16,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_16,S_1⊕1,S_3,S_5,S_7]),(3,1,{0,3},{},[S_1⊕1,S_5,S_7]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{3},{},[S_12,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,3,{2},{0,1,2},[S_2,S_2⊕1,S_3]),S_1,S_25,S_30,S_9])
447a8	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,3,{2},{0,1,2},[S_2,S_2⊕1,S_3]),S_1,S_15,S_25])
237287a8	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_14,S_15,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0},{0,1},[S_2⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_5,S_8]),S_1,S_20,S_25])
23727a88	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_14,S_15,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_14,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,2,{0},{0,1},[S_2⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_5,S_8]),S_1,S_20,S_25,S_9])
ABC|3A7a8BC	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_5]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,3,{0},{0,1},[S_2⊕1,S_3,S_5]),S_1])
2347a8	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,2,{0},{0,1},[S_2⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),S_1,S_20,S_25])
AB|27a8A3B	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,3,{0},{0,1},[S_2⊕1,S_3,S_5]),S_1,S_20,S_25])
2727a828	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,3,{0},{0,1,2},[S_2⊕1,S_3,S_5]),S_1,S_12,S_20,S_25])
AB|27A7a8B8	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,3,{0},{0,1,2},[S_2⊕1,S_3,S_5]),S_1,S_25,S_9])
267a8	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,1,{0,3},{},[S_1⊕1,S_5,S_7]),(3,3,{0},{1,2},[S_2⊕1,S_3]),(3,3,{2},{0,1,2},[S_2,S_2⊕1,S_3]),S_1,S_20,S_25])
ABCD|7ABCD8a	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,3,{0},{1,2},[S_2⊕1,S_3]),S_1])
22327a8	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,2,{0},{0,1},[S_2⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),S_1,S_12,S_20,S_25])
AB|23A7a8B	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,2,{0},{0,1},[S_2⊕1,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),S_1,S_25,S_9])
2427a8	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_1⊕1,S_5,S_7]),(3,3,{2},{0,1,2},[S_2,S_2⊕1,S_3]),S_1,S_12,S_25])
AB|4A7a8B	(1,0,{1},{},[(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_1⊕1,S_5,S_7]),(3,3,{2},{0,1,2},[S_2,S_2⊕1,S_3]),S_1,S_15,S_25,S_9])
227728a8	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(2,2,{0},{1},[S_1⊕1,S_2⊕1]),(2,3,{0},{0,1},[S_2⊕1,S_3]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_13,S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),S_1,S_12,S_20,S_25,S_27,S_9])
227228a	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(2,2,{0},{1},[S_1⊕1,S_2⊕1]),(2,3,{0},{0,1},[S_2⊕1,S_3]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),S_1,S_12,S_20,S_9])
2274a8	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(2,2,{0},{1},[S_1⊕1,S_2⊕1]),(2,3,{0},{0,1},[S_2⊕1,S_3]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),S_1,S_12,S_20,S_25,S_9])
2774a88	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(2,2,{0},{1},[S_1⊕1,S_2⊕1]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_3,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,3,{0},{0,1,2},[S_2⊕1,S_3,S_5]),S_1,S_20,S_25,S_27,S_9])
2277288a	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(2,2,{0},{1},[S_1⊕1,S_2⊕1]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,3,{0},{0,1,2},[S_2⊕1,S_3,S_5]),S_1,S_12,S_20,S_25,S_27,S_9])
ABC|22ABaC	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(2,3,{0},{0,1},[S_2⊕1,S_3]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2},{},[S_16,S_1⊕1,S_2⊕1,S_7]),S_1,S_12,S_24,S_25,S_9])
2377a288	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_5,S_7,S_8]),(3,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_13,S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_4,S_8]),(3,1,{0,3},{},[S_16,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0,3},{},[S_1,S_14,S_1⊕1,S_3⊕1,S_5,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),S_1,S_20,S_27])
2237a28	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_5,S_7,S_8]),(3,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_16,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_20,S_28])
22772a88	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2},{},[S_16,S_1⊕1,S_2⊕1,S_7]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),S_1,S_20,S_27])
23772a88	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_13,S_1⊕1,S_2⊕1,S_5,S_8]),(3,1,{0,3},{},[S_14,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_16,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0,3},{},[S_1,S_14,S_1⊕1,S_3⊕1,S_5,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),S_1,S_20])
2377288a	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_13,S_1⊕1,S_2⊕1,S_5,S_8]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_16,S_1⊕1,S_2⊕1,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_3⊕1,S_8]),S_1,S_20])
22372a8	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2},{},[S_16,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_14,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_16,S_1⊕1,S_2⊕1,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,4,{0,3},{},[S_1,S_1⊕1,S_5,S_7]),S_1,S_20])
22732a8	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_16,S_1⊕1,S_2⊕1,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_20])
237728a8	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_13,S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_13,S_1⊕1,S_2⊕1,S_5,S_8]),(3,1,{0,3},{},[S_14,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_3⊕1,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{0},{0,1},[S_2⊕1,S_5]),S_1,S_20,S_25,S_9])
223728a	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{0},{0,1},[S_2⊕1,S_5]),(3,4,{0,3},{},[S_1,S_1⊕1,S_5,S_7]),S_1,S_12,S_25])
227328a	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_14,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{0},{0,1},[S_2⊕1,S_5]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_12,S_20,S_9])
ABC|2A3BaC	(1,0,{1},{},[(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2},{},[S_16,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_16,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_20,S_25,S_9])
